x,y,z
0.5415065224793238,0.3903008699417114,1.4997543024693982
0.5411296264779253,0.39075255393981934,1.499612771240379
0.5411296264779253,0.39075255393981934,1.499612771240379
0.5411296264779253,0.39075255393981934,1.499612771240379
0.5411296264779253,0.39075255393981934,1.499612771240379
0.5439055665906949,0.3924957513809204,1.4985144662534253
0.5439055665906949,0.3924957513809204,1.4985144662534253
0.5427303054880781,0.39085304737091064,1.4978652524625318
0.5427303054880781,0.39085304737091064,1.4978652524625318
0.544102440732388,0.3909447193145752,1.4976271915112989
0.544102440732388,0.3909447193145752,1.4976271915112989
0.5433288627814932,0.39098942279815674,1.4969085979138868
0.5433288627814932,0.39098942279815674,1.4969085979138868
0.5438747426074428,0.3906461000442505,1.496813141075279
0.5438747426074428,0.3906461000442505,1.496813141075279
0.5441890919160528,0.3910496234893799,1.4968920576249616
0.5441890919160528,0.3910496234893799,1.4968920576249616
0.5455237684350891,0.3912193775177002,1.4971693980371015
0.5455237684350891,0.3912193775177002,1.4971693980371015
0.5451654532503767,0.3914918899536133,1.4970235752736585
0.5451654532503767,0.3914918899536133,1.4970235752736585
0.5452374184083624,0.39138615131378174,1.4968076574479596
0.5452374184083624,0.39138615131378174,1.4968076574479596
0.5452558287930174,0.39127302169799805,1.496698372331764
0.5452558287930174,0.39127302169799805,1.496698372331764
0.5450370313179178,0.3907654285430908,1.4965917098199384
0.5450370313179178,0.3907654285430908,1.4965917098199384
0.5452466906559152,0.3906451463699341,1.496637575594093
0.5452466906559152,0.3906451463699341,1.496637575594093
0.545608118320672,0.39173567295074463,1.4965391385232465
0.545608118320672,0.39173567295074463,1.4965391385232465
0.5457706937145872,0.3914591073989868,1.4964109885369794
0.5457706937145872,0.3914591073989868,1.4964109885369794
0.5457651020538492,0.39169323444366455,1.4962699341451184
0.5457651020538492,0.39169323444366455,1.4962699341451184
0.5455148873430176,0.39164721965789795,1.495941512552406
0.5455148873430176,0.39164721965789795,1.495941512552406
0.5453921837311668,0.3920975923538208,1.4956807124291913
0.5453921837311668,0.3920975923538208,1.4956807124291913
