x,y,z
0.0,0.0,0.0
0.0013806521892300028,-0.007816791534419998,0.00019110739231999185
0.0013806521892300028,-0.007816791534419998,0.00019110739231999185
0.0015106946230000196,-0.008366227149959993,-0.0007539317011800023
0.0015106946230000196,-0.008366227149959993,-0.0007539317011800023
0.00037701427934999643,-0.008693695068359986,0.00014490634203000174
0.00037701427934999643,-0.008693695068359986,0.00014490634203000174
-0.000164970755599958,-0.007804393768309992,-0.0006582960486399975
-0.000164970755599958,-0.007804393768309992,-0.0006582960486399975
0.000824049115159986,-0.005701065063469984,-0.0034783110022500036
0.000824049115159986,-0.005701065063469984,-0.0034783110022500036
0.0011042803526000178,-0.0038570165634099762,-0.006317093968390003
0.0011042803526000178,-0.0038570165634099762,-0.006317093968390003
0.0006643086671600518,-0.0017310380935599834,-0.010093666613100002
0.0006643086671600518,-0.0017310380935599834,-0.010093666613100002
-0.0029773265123599346,0.0017763376236000217,-0.023836798965920003
-0.0029773265123599346,0.0017763376236000217,-0.023836798965920003
-0.010340362787269908,0.007222175598149999,-0.055733378976580004
-0.010340362787269908,0.007222175598149999,-0.055733378976580004
-0.019182711839699995,0.007289648056030024,-2.04277854561019
-0.019182711839699995,0.007289648056030024,-2.04277854561019
-0.033456325530999975,0.013138890266420011,-1.98323787897038
-0.033456325530999975,0.013138890266420011,-1.98323787897038
-0.04882583022120002,0.015350580215460014,-1.92344474195647
-0.04882583022120002,0.015350580215460014,-1.92344474195647
-0.06858131289483993,0.021491765975960003,-1.86010418235468
-0.06858131289483993,0.021491765975960003,-1.86010418235468
-0.09465809166432992,0.03930258750916002,-1.7161552101295001
-0.09465809166432992,0.03930258750916002,-1.7161552101295001
-0.045081600546859946,0.00812661647797,-1.60817901193308
-0.045081600546859946,0.00812661647797,-1.60817901193308
-0.003957450389899919,-0.016396284103390002,-1.60480759441065
-0.003957450389899919,-0.016396284103390002,-1.60480759441065
-0.12572943419219995,0.06545662879944,-1.65869198142695
-0.12572943419219995,0.06545662879944,-1.65869198142695
-0.06842030584813996,0.021933197975159996,-1.65230424105334
-0.06842030584813996,0.021933197975159996,-1.65230424105334
-0.093048080802,0.05911481380462999,-1.64856911598849
-0.093048080802,0.05911481380462999,-1.64856911598849
-0.08103217929604001,0.047728776931769995,-1.6483772486369601
-0.08103217929604001,0.047728776931769995,-1.6483772486369601
-0.07840998470784999,0.05156219005585003,-1.64712060391116
-0.07840998470784999,0.05156219005585003,-1.64712060391116
-0.07622276246549997,0.05637657642364999,-1.64920691548991
-0.07622276246549997,0.05637657642364999,-1.64920691548991
-0.07364105433229995,0.05896425247193002,-1.64897398053812
-0.07364105433229995,0.05896425247193002,-1.64897398053812
-0.07237918674949995,0.06267929077149001,-1.64988941847491
-0.07237918674949995,0.06267929077149001,-1.64988941847491
-0.07076470553877001,0.06165695190430001,-1.6518175095241001
-0.07076470553877001,0.06165695190430001,-1.6518175095241001
