Device: pos:(239.54150652247932, 69.39030086994171, 209.4997543024694) dir: (0.6968469619750977, -0.06258025765419006, -0.714485764503479)
Device: pos:(239.54150652247932, 69.39030086994171, 209.4997543024694) dir: (0.6968469619750977, -0.06258025765419006, -0.714485764503479)
Device: pos:(239.54112962647793, 69.39075255393982, 209.49961277124038) dir: (0.6944000720977783, -0.06169012188911438, -0.7169411182403564)
Device: pos:(239.54112962647793, 69.39075255393982, 209.49961277124038) dir: (0.6944000720977783, -0.06169012188911438, -0.7169411182403564)
Device: pos:(239.54112962647793, 69.39075255393982, 209.49961277124038) dir: (0.6944000720977783, -0.06169012188911438, -0.7169411182403564)
Device: pos:(239.54112962647793, 69.39075255393982, 209.49961277124038) dir: (0.6944000720977783, -0.06169012188911438, -0.7169411182403564)
Device: pos:(239.5439055665907, 69.39249575138092, 209.49851446625343) dir: (0.7094867825508118, -0.06095680594444275, -0.7020788192749023)
Device: pos:(239.5439055665907, 69.39249575138092, 209.49851446625343) dir: (0.7094867825508118, -0.06095680594444275, -0.7020788192749023)
Device: pos:(239.54273030548808, 69.39085304737091, 209.49786525246253) dir: (0.699183464050293, -0.07386842370033264, -0.7111172080039978)
Device: pos:(239.54273030548808, 69.39085304737091, 209.49786525246253) dir: (0.699183464050293, -0.07386842370033264, -0.7111172080039978)
Device: pos:(239.5441024407324, 69.39094471931458, 209.4976271915113) dir: (0.703191876411438, -0.07356303930282593, -0.7071856260299683)
Device: pos:(239.5441024407324, 69.39094471931458, 209.4976271915113) dir: (0.703191876411438, -0.07356303930282593, -0.7071856260299683)
Device: pos:(239.5433288627815, 69.39098942279816, 209.4969085979139) dir: (0.6941829919815063, -0.07283377647399902, -0.7161053419113159)
Device: pos:(239.5433288627815, 69.39098942279816, 209.4969085979139) dir: (0.6941829919815063, -0.07283377647399902, -0.7161053419113159)
Device: pos:(239.54387474260744, 69.39064610004425, 209.49681314107528) dir: (0.6982957720756531, -0.06918695569038391, -0.7124590873718262)
Device: pos:(239.54387474260744, 69.39064610004425, 209.49681314107528) dir: (0.6982957720756531, -0.06918695569038391, -0.7124590873718262)
Device: pos:(239.54418909191605, 69.39104962348938, 209.49689205762496) dir: (0.6970543265342712, -0.06572309136390686, -0.7140010595321655)
Device: pos:(239.54418909191605, 69.39104962348938, 209.49689205762496) dir: (0.6970543265342712, -0.06572309136390686, -0.7140010595321655)
Device: pos:(239.5455237684351, 69.3912193775177, 209.4971693980371) dir: (0.7008473873138428, -0.06313163042068481, -0.7105132341384888)
Device: pos:(239.5455237684351, 69.3912193775177, 209.4971693980371) dir: (0.7008473873138428, -0.06313163042068481, -0.7105132341384888)
Device: pos:(239.54516545325038, 69.39149188995361, 209.49702357527366) dir: (0.6982576251029968, -0.06257697939872742, -0.7131074666976929)
Device: pos:(239.54516545325038, 69.39149188995361, 209.49702357527366) dir: (0.6982576251029968, -0.06257697939872742, -0.7131074666976929)
Device: pos:(239.54523741840836, 69.39138615131378, 209.49680765744796) dir: (0.6995501518249512, -0.059909969568252563, -0.7120689749717712)
Device: pos:(239.54523741840836, 69.39138615131378, 209.49680765744796) dir: (0.6995501518249512, -0.059909969568252563, -0.7120689749717712)
Device: pos:(239.54525582879302, 69.391273021698, 209.49669837233176) dir: (0.69920814037323, -0.06337296962738037, -0.7121050357818604)
Device: pos:(239.54525582879302, 69.391273021698, 209.49669837233176) dir: (0.69920814037323, -0.06337296962738037, -0.7121050357818604)
Device: pos:(239.54503703131792, 69.39076542854309, 209.49659170981994) dir: (0.6993094682693481, -0.06334596872329712, -0.712007999420166)
Device: pos:(239.54503703131792, 69.39076542854309, 209.49659170981994) dir: (0.6993094682693481, -0.06334596872329712, -0.712007999420166)
Device: pos:(239.54524669065592, 69.39064514636993, 209.4966375755941) dir: (0.6994010210037231, -0.06656762957572937, -0.711624026298523)
Device: pos:(239.54524669065592, 69.39064514636993, 209.4966375755941) dir: (0.6994010210037231, -0.06656762957572937, -0.711624026298523)
Device: pos:(239.54560811832067, 69.39173567295074, 209.49653913852325) dir: (0.701894223690033, -0.06007656455039978, -0.709744393825531)
Device: pos:(239.54560811832067, 69.39173567295074, 209.49653913852325) dir: (0.701894223690033, -0.06007656455039978, -0.709744393825531)
Device: pos:(239.5457706937146, 69.39145910739899, 209.49641098853698) dir: (0.7022720575332642, -0.06144249439239502, -0.7092534899711609)
Device: pos:(239.5457706937146, 69.39145910739899, 209.49641098853698) dir: (0.7022720575332642, -0.06144249439239502, -0.7092534899711609)
Device: pos:(239.54576510205385, 69.39169323444366, 209.49626993414512) dir: (0.7008774280548096, -0.06423309445381165, -0.7103849649429321)
Device: pos:(239.54576510205385, 69.39169323444366, 209.49626993414512) dir: (0.7008774280548096, -0.06423309445381165, -0.7103849649429321)
Device: pos:(239.54551488734302, 69.3916472196579, 209.4959415125524) dir: (0.6991572380065918, -0.06558164954185486, -0.7119550704956055)
Device: pos:(239.54551488734302, 69.3916472196579, 209.4959415125524) dir: (0.6991572380065918, -0.06558164954185486, -0.7119550704956055)
Device: pos:(239.54539218373117, 69.39209759235382, 209.4956807124292) dir: (0.7009837031364441, -0.06349840760231018, -0.7103461027145386)
Device: pos:(239.54539218373117, 69.39209759235382, 209.4956807124292) dir: (0.7009837031364441, -0.06349840760231018, -0.7103461027145386)
