x,y,z
0.59380951538202,0.8905754685401917,0.885928713050987
0.59380951538202,0.8905754685401917,0.885928713050987
0.5926489309918566,0.888232946395874,0.8864017057096021
0.5926489309918566,0.888232946395874,0.8864017057096021
0.5906054677021189,0.885728120803833,0.886654220787193
0.5906054677021189,0.885728120803833,0.886654220787193
0.5903333799492998,0.8859741687774658,0.8857514190351026
0.5903333799492998,0.8859741687774658,0.8857514190351026
0.5891207234513445,0.8854448199272156,0.8861099111711042
0.5891207234513445,0.8854448199272156,0.8861099111711042
0.5879020766865892,0.8847030997276306,0.8860118019258039
0.5879020766865892,0.8847030997276306,0.8860118019258039
0.588672664160697,0.8847861289978027,0.8853470313226239
0.588672664160697,0.8847861289978027,0.8853470313226239
0.5888523721646948,0.8846255540847778,0.8852126824533002
0.5888523721646948,0.8846255540847778,0.8852126824533002
0.5888309107672853,0.8839804530143738,0.884612076250221
0.5888309107672853,0.8839804530143738,0.884612076250221
0.5888156594288034,0.884181797504425,0.884245865312721
0.5888156594288034,0.884181797504425,0.884245865312721
0.5889899508607073,0.8841278553009033,0.8839044499074475
0.5889899508607073,0.8841278553009033,0.8839044499074475
0.5885005669247789,0.8840360045433044,0.8833916413461225
0.5885005669247789,0.8840360045433044,0.8833916413461225
0.5882489459168596,0.8838969469070435,0.8831135856782453
0.5882489459168596,0.8838969469070435,0.8831135856782453
0.588551867897479,0.8839958906173706,0.8824587392484204
0.588551867897479,0.8839958906173706,0.8824587392484204
0.5885746256959123,0.8845202326774597,0.8816679942285077
0.5885746256959123,0.8845202326774597,0.8816679942285077
0.5886096508752985,0.886620283126831,0.879997156826164
0.5886096508752985,0.886620283126831,0.879997156826164
0.5893364699136896,0.8893399834632874,0.8780403959428327
0.5893364699136896,0.8893399834632874,0.8780403959428327
0.5897800700318498,0.8906593918800354,0.8766034173642652
0.5897800700318498,0.8906593918800354,0.8766034173642652
0.5898380429994745,0.8921056389808655,0.874815933672096
0.5898380429994745,0.8921056389808655,0.874815933672096
0.5897639395248575,0.8922004103660583,0.8740945386563794
0.5897639395248575,0.8922004103660583,0.8740945386563794
0.5896750466477556,0.8909382224082947,0.8740614580785291
0.6800866128456278,1.3342376947402954,1.1199142935549276
0.6800866128456278,1.3342376947402954,1.1199142935549276
0.7448884846222086,1.3391201496124268,0.9501567113076703
0.7448884846222086,1.3391201496124268,0.9501567113076703
0.7918383331548853,1.3349961042404175,0.7604951190625684
0.7918383331548853,1.3349961042404175,0.7604951190625684
0.9049391598951502,1.2806670665740967,0.5532704817925946
0.9049391598951502,1.2806670665740967,0.5532704817925946
0.9223464579832239,1.233002781867981,0.5298927652513044
0.9223464579832239,1.233002781867981,0.5298927652513044
0.8775513918649835,1.2155463695526123,0.5929059612428205
0.8775513918649835,1.2155463695526123,0.5929059612428205
0.846130237127511,1.2693357467651367,0.5108998047982709
0.846130237127511,1.2693357467651367,0.5108998047982709
0.8587674052965326,1.2411733865737915,0.5379117357408063
0.8587674052965326,1.2411733865737915,0.5379117357408063
0.8487668485891504,1.218240737915039,0.5406878220712201
0.8487668485891504,1.218240737915039,0.5406878220712201
0.8482320757162256,1.2088209390640259,0.5409296381150739
0.8482320757162256,1.2088209390640259,0.5409296381150739
0.8402645738374872,1.1991643905639648,0.5446459281121747
0.8402645738374872,1.1991643905639648,0.5446459281121747
0.8340246827852411,1.1949883699417114,0.5454532730256574
0.8340246827852411,1.1949883699417114,0.5454532730256574
0.8330346198331995,1.1952646970748901,0.5462250339662091
0.8330346198331995,1.1952646970748901,0.5462250339662091
0.8239185960542841,1.1919997930526733,0.5516998994027631
0.8239185960542841,1.1919997930526733,0.5516998994027631
0.8179114909422083,1.1928642988204956,0.5608133899842755
0.8179114909422083,1.1928642988204956,0.5608133899842755
0.8135143668901605,1.1964852809906006,0.5672283994828717
0.8135143668901605,1.1964852809906006,0.5672283994828717
0.8103195281278772,1.200799584388733,0.5777077304994123
0.8103195281278772,1.200799584388733,0.5777077304994123
0.8084785790693445,1.2040152549743652,0.5886518585359113
0.8084785790693445,1.2040152549743652,0.5886518585359113
0.8044071944009943,1.208107590675354,0.6049603449975507
0.8044071944009943,1.208107590675354,0.6049603449975507
0.7988573165189905,1.2079218626022339,0.6189594494973676
0.7988573165189905,1.2079218626022339,0.6189594494973676
