387.1436962880871,65.09090662002563,106.84521132350454
387.1436962880871,65.09090662002563,106.84521132350454
387.1405839719555,65.09239196777344,106.84060614757726
387.1405839719555,65.09239196777344,106.84060614757726
387.1382363238117,65.0924072265625,106.83576752074549
387.1382363238117,65.0924072265625,106.83576752074549
387.13247201822014,65.09554779529572,106.82323202739025
387.13247201822014,65.09554779529572,106.82323202739025
387.12562651417466,65.09734809398651,106.7986279392291
387.12562651417466,65.09734809398651,106.7986279392291
387.1206714906475,65.09882295131683,106.7727015355278
387.1206714906475,65.09882295131683,106.7727015355278
387.11329580328675,65.10299348831177,106.7218917572547
387.11329580328675,65.10299348831177,106.7218917572547
387.10908354304047,65.1139987707138,106.67525748551378
387.10908354304047,65.1139987707138,106.67525748551378
387.10385603687973,65.13556778430939,106.60074406505117
387.10385603687973,65.13556778430939,106.60074406505117
387.09074747047634,65.14939880371094,106.5250093901206
387.09074747047634,65.14939880371094,106.5250093901206
387.0864521064541,65.16332936286926,106.45905407906065
387.0864521064541,65.16332936286926,106.45905407906065
387.0746148922226,65.14970541000366,106.38355436563978
387.0746148922226,65.14970541000366,106.38355436563978
387.0988562353632,65.12512266635895,106.35768660545835
387.0988562353632,65.12512266635895,106.35768660545835
387.1134063251993,65.1071264743805,106.37511142731199
387.1134063251993,65.1071264743805,106.37511142731199
387.0490449019453,65.12880051136017,106.36875977755079
387.0490449019453,65.12880051136017,106.36875977755079
387.0816934802315,65.1046633720398,106.37279113770018
387.0816934802315,65.1046633720398,106.37279113770018
387.06506354592057,65.11258101463318,106.36905350924025
387.06506354592057,65.11258101463318,106.36905350924025
387.07611649713726,65.10525357723236,106.37082624078283
387.07611649713726,65.10525357723236,106.37082624078283
387.0720910080454,65.10921239852905,106.36942803502569
387.0720910080454,65.10921239852905,106.36942803502569
387.0730279334566,65.11100196838379,106.3702841365386
387.0730279334566,65.11100196838379,106.3702841365386
387.0714468159458,65.11531698703766,106.370178695922
387.0714468159458,65.11531698703766,106.370178695922
387.07147003195496,65.11993205547333,106.37028783202658
387.07147003195496,65.11993205547333,106.37028783202658
387.0733719565651,65.1221113204956,106.37016743064413
387.0733719565651,65.1221113204956,106.37016743064413
387.07251314304085,65.12359535694122,106.37083434701452
387.07251314304085,65.12359535694122,106.37083434701452
